,employee_id,name,domain,department,age,gender,marital_status,location,join_date,salary,exp,performance_rating,email,phone_number,bonus,attendance_percentage,project_count,remote_work,manager_name,education_level,last_review_date,employee_status
3944,EMP7763,Ishan Brown,Data Science,Engineering Dept,33.0,Male,Divorced,Hyderabad,2019-11-16,50000.0,14.0,4.2,ishanbrown25@gmail.com,+91-7236048774,2000.0,62.4,1.0,Yes,Abigail Pillai,Diploma,2024-02-11,Resigned
3945,EMP6394,Sneha Jha,Testing,Support Dept,43.62771266101892,Female,Married,Mumbai,2014-11-11,7.0,5.0,3.0,snehajha49@outlook.com,05433346588,1000.0,71.7,5.0,Yes,Carlos Fernandes,PhD,2025-03-18,Terminated
3946,EMP9246,Chloe Bhatia,Machine Learning,Sales Dept,54.0,Female,Divorced,Mumbai,2016-02-12,15000.0,10.0,2.1,chloebhatia76@outlook.com,09877844754,4806.35708003518,87.3,0.0,Yes,Rhea Khan,Diploma,2023-06-06,Terminated
3947,EMP8167,Dhruv Bedi,Statistics,Sales Dept,43.62771266101892,Male,Married,Mumbai,2021-09-13,15000.0,11.0,4.0,dhruvbedi53@yahoo.in,974-052-2424,100.0,89.6,3.0,Yes,Asha Chhabra,PhD,2024-08-02,Resigned
3948,EMP5369,Akash Williams,Web Development,Engineering Dept,35.0,Male,Divorced,Kolkata,2017-01-03,9.0,5.0,4.6,akashwilliams30@outlook.com,Not Entered By User,0.0,83.5,6.0,No,Not Entered By User,Masters,2024-06-13,Active
3949,EMP5648,Karan Kapoor,Analytics,Engineering Dept,35.0,Male,Single,Mumbai,2015-09-27,25000.0,3.0,2.2,karankapoor88@yahoo.in,+91-5024574139,2500.0,81.0,6.0,No,Pari Chhabra,PhD,2025-09-09,Active
3950,EMP8670,Aman Mathur,DevOps,HR Dept,56.0,Male,Married,Mumbai,2020-02-24,1500.0,3.0,3.0010271460014675,amanmathur91@company.com,+91-2489742480,5000.0,84.0,5.92960088691796,Yes,asha williams,M.Tech / MBA,2023-05-26,Active
3951,EMP2120,Ravi Shah,Machine Learning,Support Dept,61.0,Male,Single,Ahmedabad,2023-07-09,35000.0,12.0,1.6,ravishah49@yahoo.in,Not Entered By User,2000.0,83.4,9.0,Yes,Not Entered By User,PhD,2025-11-15,Resigned
3952,EMP3231,Rohan Trivedi,Natural Language Processing,Marketing Dept,44.0,Male,Single,Ahmedabad,2014-12-21,8.0,12.0,3.9,rohantrivedi51@company.com,02774789366,2500.0,80.01498359887535,1.0,Yes,Not Entered By User,Diploma,2024-09-07,Active
3953,EMP6686,Teddy Gupta,Web Development,Sales Dept,49.0,Male,Single,Mumbai,2015-04-20,15370.519451530612,13.0,4.0,teddygupta58_at_yahoo.in,Not Entered By User,15000.0,68.0,10.0,Yes,Arjun Bansal,Diploma,2024-04-10,Resigned
3954,EMP9971,Rohan Naidu,Analytics,Sales Dept,34.0,Female,Single,Bangalore,2014-05-22,1200.0,11.0,3.0010271460014675,rohannaidu66@yahoo.in,7660425606,0.0,84.2,2.0,Yes,Ishan Xavier,Diploma,2023-11-09,Resigned
3955,EMP6272,Kavya Jindal,Data Analyst,Support Dept,31.0,Male,Single,Kolkata,2024-03-04,75000.0,13.0,3.1,Not Entered By User,Not Entered By User,4806.35708003518,80.01498359887535,9.0,Yes,Pooja Yusufzai,Diploma,2024-07-04,Resigned
3956,EMP10039,Pari Mehta,Data Science,Sales Dept,46.0,Male,Divorced,Mumbai,2014-01-29,350.0,6.0,3.8,Not Entered By User,463-529-8296,5000.0,75.8,2.0,Yes,lucas patel,PhD,2025-09-27,Resigned
3957,EMP8822,Sara Zachariah,Web Development,Operations Dept,63.0,Female,Divorced,Bangalore,2021-03-17,6000.0,8.0,3.0010271460014675,sarazachariah2@yahoo.in,166-677-7960,1000.0,73.0,5.92960088691796,No,Leo Chandra,M.Tech / MBA,2024-04-10,Active
3958,EMP8932,Isha Bhalla,Testing,Finance Dept,51.0,Female,Single,Bangalore,2023-03-17,50.0,10.0,2.8,Not Entered By User,(+91) 0698568088,1000.0,79.6,8.0,No,aarav easwaran,Masters,2024-11-22,Active
3959,EMP2350,Aadhya Israni,Statistics,HR Dept,54.0,Male,Divorced,Kolkata,2015-08-14,100000.0,5.0,1.8,aadhyaisrani6_at_outlook.con,+91-2029173487,4806.35708003518,62.0,2.0,Yes,Asha Mukherjee,PhD,2024-10-05,Terminated
3960,EMP3168,Olivia Reddy,Data Science,Support Dept,46.0,Male,Divorced,Mumbai,2015-03-04,75000.0,11.0,3.9,oliviareddy18@company.com,Not Entered By User,0.0,90.1,7.0,Yes,Harsh Thakur,Diploma,2024-01-25,Resigned
3961,EMP9402,Trisha Solanki,Analytics,HR Dept,36.0,Male,Married,Pune,2016-03-23,15370.519451530612,11.0,1.7,trishasolanki44@gmail.com,+91-7271451800,5000.0,80.01498359887535,0.0,Yes,george davis,PhD,2023-10-25,Terminated
3962,EMP4478,Leo Garg,Cloud Engineering,Support Dept,63.0,Female,Married,Pune,2014-04-07,9.0,12.0,1.1,leogarg86@yahoo.in,Not Entered By User,0.0,82.4,5.0,Yes,Scarlett Singh,Masters,2024-11-13,Active
3963,EMP4126,Linda Bedi,Statistics,Finance Dept,26.0,Female,Married,Mumbai,2020-07-15,15370.519451530612,10.0,4.9,lindabedi3@company.com,07155500786,4806.35708003518,64.1,9.0,Yes,arjun rana,Diploma,2025-01-16,Terminated
3964,EMP7293,Uttam Chhabra,Data Science,HR Dept,43.62771266101892,Female,Divorced,Hyderabad,2022-12-11,1000.0,11.0,4.7,uttamchhabra94@company.com,3743171786,1500.0,80.01498359887535,9.0,Yes,oliver sinha,Diploma,2025-04-28,Resigned
3965,EMP8509,Sebastian Johnson,DevOps,Sales Dept,65.0,Male,Divorced,Bangalore,2021-03-14,12000.0,3.0,4.3,Not Entered By User,Not Entered By User,7500.0,67.7,6.0,Yes,Grace Madan,Diploma,2025-07-16,Terminated
3966,EMP3906,Arjun Agarwal,Data Science,Sales Dept,51.0,Female,Single,Mumbai,2015-06-12,40000.0,3.0,4.4,arjunagarwal88_at_gmail.con,633-938-8843,4806.35708003518,89.4,1.0,No,Teddy Oberoi,PhD,2025-03-03,Resigned
3967,EMP2985,Yusuf Dixit,Statistics,Engineering Dept,26.0,Female,Single,Kolkata,2020-09-10,9.0,3.0,4.6,yusufdixit75@outlook.com,(+91) 8257794690,2000.0,60.0,3.0,Yes,divya agarwal,Diploma,2024-12-17,Terminated
3968,EMP7495,Rohan Brown,Data Analyst,Sales Dept,51.0,Male,Divorced,Delhi,2021-05-19,900.0,5.0,3.0010271460014675,rohanbrown26_at_gmail.com,812-185-3658,4806.35708003518,74.0,4.0,Yes,lucas patel,PhD,2024-11-13,Resigned
3969,EMP2664,Leo Easwaran,Natural Language Processing,Operations Dept,61.0,Female,Divorced,Mumbai,2023-04-04,10000.0,15.0,1.7,leoeaswaran61@outlook.com,01198678897,2.0,63.4,3.0,Yes,Navya Israni,PhD,2025-11-30,Resigned
3970,EMP2553,Vikram Narayan,Testing,Engineering Dept,29.0,Female,Divorced,Kolkata,2014-08-12,20000.0,7.9624541039914725,3.0010271460014675,vikramnarayan13@outlook.com,Not Entered By User,5.0,82.0,7.0,No,Nikhil Reddy,Diploma,2024-12-30,Active
3971,EMP9688,Kavya Bedi,Data Analyst,HR Dept,63.0,Female,Divorced,Banglore,2015-03-29,250.0,7.0,3.0010271460014675,kavyabedi32@company.com,(+91) 8267819862,200.0,97.2,7.0,Yes,Ishaan Hegde,Diploma,2023-07-30,Active
3972,EMP9121,Grace Brown,Web Development,Operations Dept,52.0,Female,Divorced,Chennai,2024-05-31,12000.0,11.0,3.6,gracebrown10_at_company.com,521-914-9098,15000.0,94.0,9.0,Yes,oliver jindal,Masters,2025-08-09,Resigned
3973,EMP9574,Kim Narayan,Machine Learning,Engineering Dept,34.0,Male,Divorced,Bangalore,2021-05-02,40000.0,7.9624541039914725,4.8,kimnarayan87@outlook.com,Not Entered By User,4806.35708003518,62.1,10.0,Yes,Not Entered By User,Diploma,2023-07-28,Resigned
3974,EMP1834,Ishaan Sharma,Data Science,Operations Dept,40.0,Male,Married,Mumbai,2015-08-04,6000.0,7.9624541039914725,2.0,ishaansharma46_at_outlook.com,936-504-6702,7500.0,95.8,3.0,Yes,liam walker,Diploma,2025-05-15,Resigned
3975,EMP9224,Aryaman Garg,Web Development,Engineering Dept,27.0,Male,Divorced,Mumbai,2014-10-13,100.0,7.0,3.9,Not Entered By User,+91-2779605442,7.0,68.5,1.0,Yes,Ishaan Pillai,PhD,2025-10-15,Active
3976,EMP8157,Imran Dixit,Data Science,Sales Dept,43.0,Female,Single,Delhi,2022-06-08,5.0,10.0,4.5,imrandixit98@yahoo.in,+91-6267622507,1000.0,69.0,6.0,No,daniel lewis,PhD,2024-11-30,Active
3977,EMP9127,Tanvi Lewis,Data Science,Operations Dept,43.62771266101892,Female,Married,Hyderabad,2020-11-10,10.0,10.0,3.8,tanvilewis21@outlook.com,+91-4861988929,200.0,75.0,3.0,No,Ella Nair,Diploma,2023-05-05,Terminated
3978,EMP1070,Trisha Kapoor,Machine Learning,Sales Dept,43.0,Male,Divorced,Ahmadabad,2017-12-18,20000.0,15.0,2.4,trishakapoor87@outlook.com,8292568199,4806.35708003518,80.01498359887535,6.0,Yes,Vidya Vaidya,PhD,2025-05-24,Resigned
3979,EMP6451,Anita Bhatt,Web Development,Finance Dept,33.0,Female,Married,Pune,2019-03-12,18000.0,6.0,2.1,anitabhatt45@yahoo.in,(+91) 4351869516,5000.0,76.0,12.0,Yes,rohan saxena,Diploma,2025-05-23,Terminated
3980,EMP5598,Anita Walia,Testing,Finance Dept,23.0,Male,Divorced,Mumbai,2018-01-21,6000.0,10.0,4.9,anitawalia26@company.com,3639290326,0.0,70.7,7.0,Yes,maya chopra,PhD,2023-03-02,Resigned
3981,EMP10650,Tom Brown,Data Science,Operations Dept,33.0,Male,Married,Kolkata,2022-08-28,1.0,13.0,3.8,tombrown4@yahoo.in,528-119-7945,0.0,80.01498359887535,6.0,No,Anvi Gokhale,Diploma,2023-12-06,Resigned
3982,EMP10636,Chloe Xavier,Cloud Engineering,Finance Dept,57.0,Female,Single,Hyderabad,2017-07-20,2.0,14.0,2.4,chloexavier38@yahoo.in,294-547-6281,10.0,82.7,7.0,Yes,Zara Bhatia,Diploma,2025-06-22,Resigned
3983,EMP1513,Aryan Menon,Statistics,Sales Dept,31.0,Male,Married,Bangalore,2024-12-06,100.0,7.9624541039914725,3.0010271460014675,aryanmenon11@yahoo.in,02716554019,4806.35708003518,80.01498359887535,3.0,No,Not Entered By User,Diploma,2025-02-24,Terminated
3984,EMP2740,Rehan Brown,Data Science,HR Dept,25.0,Female,Married,Chennai,2022-04-11,90000.0,3.0,3.9,rehanbrown31@outlook.com,Not Entered By User,7500.0,79.8,10.0,Yes,Scarlett Singh,PhD,2023-07-30,Terminated
3985,EMP4639,Rohan Lewis,DevOps,Finance Dept,62.0,Female,Single,Pune,2018-07-22,1500.0,4.0,3.6,rohanlewis49@yahoo.in,0749068418,20000.0,71.9,6.0,Yes,Asha Mukherjee,M.Tech / MBA,2023-08-05,Terminated
3986,EMP5641,Krishna Clark,Machine Learning,HR Dept,43.62771266101892,Male,Divorced,Ahmedabad,2020-01-17,100.0,3.0,4.4,krishnaclark32@gmail.com,050-589-1988,4806.35708003518,67.7,0.0,Yes,Not Entered By User,Masters,2023-04-08,Terminated
3987,EMP2735,Carlos Chhabra,Statistics,Support Dept,58.0,Male,Single,Delhi,2018-08-14,25000.0,8.0,3.5,carloschhabra20@gmail.con,9534006923,4806.35708003518,92.4,0.0,Yes,Not Entered By User,M.Tech / MBA,2025-10-16,Resigned
3988,EMP9118,Sahil Lal,Natural Language Processing,HR Dept,62.0,Female,Married,Delhi,2019-05-14,6.0,8.0,3.9,sahillal46@gmail.com,25970 94858,4806.35708003518,76.5,5.92960088691796,Yes,Jane Garg,PhD,2023-10-16,Active
3989,EMP7445,Veer Rastogi,Machine Learning,Sales Dept,47.0,Female,Married,Bangalore,2018-07-24,18000.0,4.0,1.4,veerrastogi5@outlook.com,27386 62050,2500.0,76.1,3.0,No,Trisha Jindal,Diploma,2023-04-27,Active
3990,EMP7597,Vikram Gokhale,Testing,Finance Dept,49.0,Female,Divorced,Pune,2022-03-24,6.0,4.0,2.6,vikramgokhale26@outlook.con,222-975-1488,4806.35708003518,62.8,12.0,No,Mike Kohli,Diploma,2023-05-03,Active
3991,EMP5300,Divya Naidu,DevOps,Support Dept,65.0,Male,Divorced,Mumbai,2018-08-29,15000.0,7.9624541039914725,4.2,divyanaidu99@gmail.com,Not Entered By User,2.0,66.0,8.0,Yes,Sophia Mehta,Diploma,2023-03-20,Terminated
3992,EMP1341,Maya Yadav,Cloud Engineering,Engineering Dept,43.62771266101892,Female,Married,Mumbai,2017-11-11,2.0,6.0,4.7,mayayadav21@yahoo.in,+91-6065559674,2.0,75.0,7.0,Yes,Sebastian Garg,Diploma,2024-12-11,Active
3993,EMP10670,Neha Upadhyay,Statistics,Support Dept,50.0,Male,Divorced,Kolkata,2015-07-16,15370.519451530612,2.0,3.6,nehaupadhyay24@yahoo.in,+91-3877920711,4806.35708003518,98.1,5.92960088691796,Yes,Teddy Wilson,Diploma,2025-08-05,Terminated
3994,EMP3619,Liam Garg,Web Development,Sales Dept,43.62771266101892,Male,Single,Hyderabad,2014-04-05,15370.519451530612,7.0,3.0010271460014675,liamgarg5@company.com,(+91) 7868321366,2000.0,99.8,12.0,Yes,Asha Walia,PhD,2024-02-05,Resigned
3995,EMP1157,Ava Gupta,DevOps,Operations Dept,35.0,Male,Single,Delhi,2021-06-18,3.0,6.0,1.1,avagupta90@outlook.com,Not Entered By User,25.0,75.0,12.0,Yes,Dhruv Kohli,PhD,2023-06-30,Terminated
3996,EMP4114,Nikhil Desai,Natural Language Processing,Sales Dept,54.0,Female,Married,Bangalore,2020-01-21,18.0,8.0,3.2,nikhildesai48_at_company.com,06469140751,250.0,84.9,7.0,Yes,Vivaan Qureshi,PhD,2025-09-03,Active
3997,EMP4503,Liam Raina,Web Development,Operations Dept,43.62771266101892,Male,Single,Chennai,2017-08-29,600.0,7.9624541039914725,3.0010271460014675,liamraina62@company.com,528-596-8693,5000.0,72.0,4.0,No,manya kapoor,Masters,2024-05-22,Terminated
3998,EMP3909,Anvi Miller,Natural Language Processing,Support Dept,31.0,Female,Divorced,Mumbai,2018-01-21,12000.0,8.0,4.4,anvimiller87@gmail.com,88033 66005,1000.0,83.0,0.0,Yes,Grace Taneja,Diploma,2024-09-20,Terminated
3999,EMP2998,Pooja Acharya,Cloud Engineering,Finance Dept,55.0,Female,Single,Bangalore,2023-06-30,10000.0,7.9624541039914725,3.4,poojaacharya7@gmail.com,(+91) 0413839287,20000.0,88.1,4.0,No,Not Entered By User,PhD,2024-07-14,Resigned
4000,EMP3758,Harper Singh,Web Development,Support Dept,39.0,Female,Single,Ahmedabad,2015-10-31,18000.0,9.0,3.0,harpersingh26@outlook.com,25713 38514,10.0,88.6,10.0,No,Sophia Mehta,PhD,2023-12-11,Resigned
4001,EMP2789,Imran Sharma,DevOps,Sales Dept,53.0,Male,Single,Mumbai,2019-10-07,35000.0,11.0,3.7,Not Entered By User,63714 49491,15.0,82.5,4.0,Yes,Not Entered By User,Diploma,2025-12-30,Active
4002,EMP1952,Sam Kapoor,Cloud Engineering,Engineering Dept,32.0,Male,Single,Ahmedabad,2021-07-31,7500.0,5.0,1.5,Not Entered By User,3504877629,2.0,85.3,5.0,Yes,Aadhya Das,Diploma,2024-04-22,Terminated
4003,EMP10043,Maya Farooqui,Cloud Engineering,Operations Dept,23.0,Male,Married,Kolkata,2014-04-23,6.0,4.0,1.0,mayafarooqui77@yahoo.in,+91-7213334070,15000.0,68.5,0.0,Yes,Komal Chhabra,Diploma,2023-10-03,Resigned
4004,EMP6527,Aditya Jha,Web Development,Support Dept,36.0,Male,Divorced,Mumbai,2017-08-05,4.0,7.9624541039914725,3.0010271460014675,adityajha51_at_outlook.com,55916 64155,4806.35708003518,75.0,5.0,No,Shaurya Yusufzai,Diploma,2023-08-08,Terminated
4005,EMP6160,Harsh Rao,Cloud Engineering,Sales Dept,59.0,Female,Divorced,Ahmedabad,2015-11-20,50.0,14.0,3.0010271460014675,harshrao72@company.com,660-505-7107,7500.0,93.2,11.0,No,Pari Walia,Diploma,2025-03-29,Terminated
4006,EMP10708,Raj Thakur,Web Development,Support Dept,51.0,Female,Married,Mumbai,2019-07-01,500.0,11.0,3.0010271460014675,Not Entered By User,05094998817,0.0,92.8,12.0,Yes,Pari Walia,Diploma,2025-09-12,Active
4007,EMP10287,Dhruv Garg,Analytics,Sales Dept,53.0,Male,Married,Pune,2023-12-23,35.0,9.0,4.0,dhruvgarg27@yahoo.in,(+91) 5822550969,1000.0,97.0,1.0,Yes,Harsh Thakur,Masters,2024-04-09,Terminated
4008,EMP10762,Teddy Upadhyay,Testing,Engineering Dept,54.0,Male,Married,Hyderbad,2019-09-16,15370.519451530612,12.0,2.4,teddyupadhyay62_at_outlook.con,(+91) 8915526742,50.0,68.1,9.0,No,Not Entered By User,Masters,2024-06-05,Active
4009,EMP5740,Kim Bose,Natural Language Processing,Sales Dept,62.0,Female,Divorced,Pune,2019-05-26,10000.0,8.0,1.7,kimbose12@outlook.com,+91-4036307323,15000.0,97.7,6.0,Yes,benjamin kulkarni,Diploma,2025-03-27,Active
4010,EMP5117,Meera Walker,Analytics,Support Dept,43.62771266101892,Male,Divorced,Delhi,2018-06-29,5.0,3.0,1.7,meerawalker21@yahoo.in,Not Entered By User,25.0,88.5,1.0,Yes,emma iqbal,PhD,2024-09-16,Terminated
4011,EMP6215,Asha Upadhyay,Web Development,Finance Dept,25.0,Female,Divorced,Mumbai,2015-04-05,1500.0,7.0,4.8, ashaupadhyay46_at_company.com,02597145987,4806.35708003518,90.6,2.0,No,Anvi Bhatia,Diploma,2023-03-21,Terminated
4012,EMP10467,Harper Ghosh,Natural Language Processing,Finance Dept,51.0,Male,Single,Pune,2018-12-18,180.0,8.0,2.3,harperghosh72_at_outlook.com,09115008675,2500.0,67.6,9.0,Yes,Trisha Iqbal,Diploma,2024-05-19,Terminated
4013,EMP4045,Elijah Bedi,Data Analyst,Support Dept,35.0,Male,Married,Delhi,2023-09-22,7.0,9.0,3.0010271460014675,elijahbedi26@company.com,+91-6277413158,7500.0,86.3,4.0,Yes,Ajay Nambiar,Diploma,2025-10-11,Active
4014,EMP10703,Harper Desai,Web Development,Marketing Dept,52.0,Male,Divorced,Mumbai,2014-09-10,35000.0,10.0,3.0,harperdesai27@yahoo.in,1824369143,20000.0,87.9,8.0,No,Oliver Deshpande,Diploma,2023-01-16,Resigned
4015,EMP2844,Mike Madan,Web Development,Marketing Dept,42.0,Male,Single,Mumbai,2022-07-25,18000.0,4.0,4.6, mikemadan86@outlook.com,50708 33473,4806.35708003518,94.6,3.0,Yes,mike fernandes,Diploma,2024-10-21,Terminated
4016,EMP2684,Myra Ojha,Web Development,Sales Dept,43.62771266101892,Female,Married,Pune,2020-01-29,100.0,7.0,1.7,Not Entered By User,+91-2494713349,50.0,76.1,4.0,Yes,Emma Pillai,Diploma,2024-01-25,Active
4017,EMP4349,Leo Reddy,Machine Learning,Operations Dept,41.0,Female,Single,Mumbai,2023-10-02,90.0,15.0,4.8,Not Entered By User,2577257724,5000.0,60.0,2.0,Yes,Anita Eswaran,Diploma,2023-11-10,Terminated
4018,EMP7633,Harsh Zaidi,Analytics,Operations Dept,54.0,Male,Single,Chennai,2024-11-17,6.0,5.0,4.0,harshzaidi38@company.com,06367610758,2500.0,94.4,9.0,No,Daniel Lewis,Diploma,2025-05-19,Active
4019,EMP5854,Tom Verma,Analytics,Sales Dept,39.0,Male,Divorced,Mumbai,2023-12-12,18000.0,13.0,3.8,tomverma33@gmail.com,+91-7285393187,0.0,87.0,2.0,Yes,benjamin lal,Diploma,2025-12-15,Active
4020,EMP10404,Yusuf Smith,Data Science,Support Dept,43.62771266101892,Male,Married,Mumbai,2023-09-08,18000.0,1.0,3.6,yusufsmith21@yahoo.in,34659 15962,4806.35708003518,60.3,1.0,No,Komal Puri,M.Tech / MBA,2023-05-21,Active
4021,EMP1276,Karan Miller,Natural Language Processing,Sales Dept,52.0,Male,Married,Hyderabad,2023-07-01,35000.0,13.0,3.2, karanmiller7@yahoo.in,(+91) 2166603005,10000.0,64.0,8.0,No,Rhea Hari,Diploma,2024-11-30,Active
4022,EMP2799,Yusuf Pillai,Analytics,Sales Dept,43.0,Male,Divorced,Chennai,2016-09-15,15.0,8.0,2.9,Not Entered By User,5285682910,2000.0,80.01498359887535,2.0,No,Ishan Bansal,Diploma,2025-05-12,Active
4023,EMP4793,Pallavi Solanki,Statistics,Finance Dept,56.0,Female,Married,Mumbai,2017-08-28,50000.0,7.9624541039914725,3.6,pallavisolanki78@outlook.com,(+91) 9754456900,4806.35708003518,86.0,5.0,Yes,Maya Chopra,Diploma,2024-08-27,Resigned
4024,EMP7175,Aniket Jindal,Web Development,HR Dept,23.0,Male,Married,Mumbai,2015-03-14,5000.0,7.9624541039914725,1.9,aniketjindal74@yahoo.in,75486 69883,4806.35708003518,78.1,7.0,Yes,Jane Garg,Diploma,2023-12-09,Resigned
4025,EMP6617,Mason Shah,Analytics,Support Dept,47.0,Male,Divorced,Pune,2019-09-29,10000.0,4.0,3.0010271460014675,masonshah91@outlook.com,71786 57013,4806.35708003518,78.6,4.0,No,Alexander Israni,Masters,2024-02-11,Terminated
4026,EMP6090,Komal Zachariah,Data Analyst,Engineering Dept,57.0,Male,Married,Kolkata,2019-03-02,350.0,7.9624541039914725,3.3,komalzachariah45@yahoo.in,809-885-4103,4806.35708003518,72.6,12.0,No,Oliver Sinha,PhD,2023-01-09,Terminated
4027,EMP2758,Elijah Zachariah,Data Science,Engineering Dept,43.0,Male,Divorced,Hyderabad,2014-04-24,600.0,9.0,1.1,elijahzachariah7@company.com,08285791585,15000.0,80.01498359887535,0.0,Yes,Mia Naidu,Diploma,2024-01-02,Resigned
4028,EMP10808,Uma Kulkarni,DevOps,Sales Dept,50.0,Female,Single,Chennai,2020-01-27,40000.0,11.0,3.3,umakulkarni87@company.com,03915026776,4806.35708003518,80.01498359887535,2.0,Yes,shaurya kulkarni,Diploma,2023-04-12,Active
4029,EMP5015,Sebastian Jha,Data Science,Support Dept,43.62771266101892,Male,Single,Ahmedabad,2023-05-11,10000.0,2.0,3.0010271460014675,sebastianjha72@gmail.com,803-080-3991,20000.0,60.0,5.92960088691796,Yes,harper deshpande,B.Tech / BE,2023-03-21,Terminated
4030,EMP5980,Yusuf Eswaran,Analytics,Finance Dept,35.0,Female,Divorced,Kolkata,2022-11-29,1.0,5.0,2.2,yusufeswaran21_at_company.com,+91-7786665228,4806.35708003518,79.2,5.0,No,Teddy Oberoi,Masters,2025-10-04,Active
4031,EMP9225,Disha Joshi,Testing,HR Dept,43.0,Male,Single,Mumbai,2023-02-25,15370.519451530612,6.0,4.4,dishajoshi76@outlook.com,(+91) 4164786001,1000.0,62.4,9.0,Yes,Not Entered By User,Diploma,2023-04-02,Resigned
4032,EMP3948,Kavya Davis,Statistics,Sales Dept,42.0,Female,Divorced,Ahmedabad,2015-10-02,8000.0,2.0,4.3,kavyadavis38@outlook.com,298-722-4481,1000.0,70.8,10.0,Yes,Kiara Bedi,Diploma,2024-01-07,Active
4033,EMP1395,Ranbir Solanki,Natural Language Processing,Sales Dept,28.0,Female,Divorced,Hyderabad,2014-12-16,15370.519451530612,7.0,2.1,ranbirsolanki39@company.con,453-136-3298,0.0,63.5,5.92960088691796,Yes,Riya Chauhan,Masters,2025-09-20,Active
4034,EMP5949,Emma Upadhyay,Statistics,HR Dept,55.0,Male,Married,Mumbai,2019-05-18,10000.0,7.0,2.0,emmaupadhyay91@gmail.com,(+91) 3527836859,1.0,93.0,5.92960088691796,Yes,Evelyn Ghosh,Diploma,2023-09-16,Active
4035,EMP10689,Ajay Jain,Statistics,Engineering Dept,43.62771266101892,Female,Divorced,Mumbai,2022-09-03,2500.0,12.0,2.1,Not Entered By User,Not Entered By User,2500.0,75.2,1.0,No,Akash Acharya,Diploma,2023-02-02,Terminated
4036,EMP10464,Aditya Pandey,Data Analyst,Finance Dept,38.0,Female,Divorced,Mumbai,2017-03-14,1.0,6.0,3.2,adityapandey72_at_company.con,+91-4726415993,1.0,83.5,8.0,No,uma hooda,Diploma,2025-12-26,Active
4037,EMP2330,Disha Gupta,Testing,HR Dept,62.0,Male,Divorced,Mumbai,2014-06-09,6000.0,7.0,4.7,dishagupta41@yahoo.in,(+91) 2953012669,5000.0,78.5,9.0,No,Arjun Bansal,Diploma,2025-09-17,Active
4038,EMP7732,Priya Miller,Statistics,HR Dept,58.0,Female,Divorced,Bangalore,2019-04-03,8000.0,12.0,3.0010271460014675,priyamiller95_at_gmail.con,68977 16213,2000.0,98.4,0.0,Yes,Not Entered By User,Diploma,2024-04-13,Terminated
4039,EMP9223,Hannah Uppal,DevOps,Operations Dept,57.0,Male,Married,Pune,2024-03-01,60000.0,15.0,3.3,hannahuppal21@gmail.com,25270 62883,500.0,93.0,0.0,Yes,Maya Dube,Diploma,2024-03-22,Active
4040,EMP3872,Pallavi Mehta,Data Science,Operations Dept,28.0,Female,Divorced,Kolkata,2022-10-09,9000.0,11.0,1.7,pallavimehta49@outlook.com,(+91) 0861135960,7500.0,80.01498359887535,3.0,Yes,Kim Xavier,Diploma,2024-12-21,Resigned
4041,EMP1880,Aadhya Saxena,Testing,Sales Dept,64.0,Female,Married,Bangalore,2016-12-09,2.0,8.0,1.2,aadhyasaxena69@yahoo.in,Not Entered By User,0.0,94.0,1.0,Yes,Komal Chhabra,Diploma,2024-01-31,Resigned
4042,EMP9073,Olivia Patel,Analytics,Support Dept,40.0,Male,Single,Pune,2024-09-11,10000.0,1.0,3.9, oliviapatel47@yahoo.in,(+91) 7937384442,4806.35708003518,97.6,3.0,Yes,dhruv tandon,B.Tech / BE,2024-01-02,Resigned
4043,EMP6726,Ranbir Jha,Web Development,Support Dept,46.0,Male,Divorced,Hyderabad,2021-05-20,12.0,12.0,3.0010271460014675,ranbirjha15@outlook.com,(+91) 0293497210,4806.35708003518,76.2,9.0,Yes,trisha israni,Diploma,2025-01-14,Terminated
4044,EMP8224,Harper Williams,Data Analyst,Engineering Dept,32.0,Female,Divorced,Mumbai,2022-02-02,1.0,14.0,3.0,harperwilliams84@yahoo.in,Not Entered By User,5000.0,96.5,9.0,Yes,neha mukherjee,Masters,2024-07-07,Active
4045,EMP10169,Rehan Xavier,Testing,Support Dept,22.0,Female,Divorced,Hyderabad,2020-01-08,400.0,8.0,1.3,rehanxavier61@outlook.com,Not Entered By User,7500.0,82.7,11.0,Yes,myra clark,PhD,2024-07-05,Active
4046,EMP3748,Reyansh Clark,Data Analyst,Support Dept,46.0,Female,Divorced,Ahmedabad,2020-09-05,150.0,11.0,4.9,reyanshclark25@company.com,Not Entered By User,4806.35708003518,80.01498359887535,7.0,Yes,veer narayan,Diploma,2024-09-18,Resigned
4047,EMP3079,Imran Shah,Statistics,Sales Dept,51.0,Female,Divorced,Ahmedabad,2023-03-19,80.0,3.0,1.5,imranshah55@company.com,750-000-4559,0.0,85.0,10.0,Yes,Aadhya Acharya,Diploma,2025-11-02,Active
4048,EMP4689,Vikram Deshpande,Web Development,Sales Dept,31.0,Female,Divorced,Kolkata,2017-06-28,35.0,12.0,4.5,vikramdeshpande55@outlook.com,Not Entered By User,4806.35708003518,67.8,5.92960088691796,No,Not Entered By User,Masters,2023-12-06,Resigned
